fd,model,loss,window,lr,hp,test_rmse,test_rmse_std,nasa,val_rmse,n
FD002,cnn,mse,30,0.001,"ch128,k3,poolmax,p0.2",22.607,,7496.2,22.371,1
FD002,cnn,mse,50,0.001,"ch96,k3,poolavg,p0.3",22.608,,5995.8,23.746,1
FD002,cnn,mse,50,0.0,"ch32,k3,poolavg,p0.2",22.63,,4819.9,22.72,1
FD002,cnn,asym,50,0.001,"ch128,k5,poolavg,p0.3",22.66,,5793.8,20.777,1
FD002,cnn,mse,30,0.001,"ch64,k3,poolmax,p0.3",22.688,,10200.2,21.881,1
FD002,cnn,asym,30,0.001,"ch64,k3,poolmax,p0.2",22.704,0.531,8357.85,22.138,2
FD002,cnn,mse,50,0.0,"ch128,k5,poolavg,p0.2",22.74,0.509,1169980.5,21.946,2
FD002,cnn,asym,50,0.001,"ch96,k7,poolmax,p0.2",22.742,2.236,4416.35,22.269,2
FD002,cnn,asym,50,0.001,"ch128,k5,poolavg,p0.2",22.751,1.041,4995.45,21.55,2
FD002,cnn,mse,50,0.001,"ch128,k5,poolavg,p0.2",22.831,,4861.0,21.742,1
FD002,cnn,asym,50,0.0,"ch32,k3,poolavg,p0.3",22.877,,6112.9,22.456,1
FD002,cnn,mse,50,0.001,"ch128,k3,poolavg,p0.2",22.88,0.899,4053.45,23.164,2
FD002,cnn,mse,50,0.001,"ch32,k3,poolavg,p0.3",22.962,0.75,8846.7,22.43,2
FD002,cnn,asym,50,0.001,"ch128,k3,poolavg,p0.2",22.983,,3655.6,22.727,1
FD002,cnn,asym,30,0.0,"ch32,k3,poolmax,p0.2",23.018,,3381.1,22.755,1
FD002,cnn,asym,50,0.001,"ch96,k3,poolavg,p0.2",23.023,,4082.1,22.448,1
FD002,cnn,mse,50,0.001,"ch64,k5,poolavg,p0.2",23.039,,86845.9,21.23,1
FD002,cnn,asym,50,0.001,"ch128,k7,poolmax,p0.3",23.055,,5187.3,22.951,1
FD002,cnn,asym,50,0.001,"ch32,k3,poolavg,p0.3",23.06,0.34,6373.6,22.286,2
FD002,cnn,asym,50,0.001,"ch96,k3,poolavg,p0.3",23.083,0.622,4400.9,22.75,2
FD002,cnn,asym,50,0.001,"ch64,k3,poolavg,p0.2",23.102,,5300.6,23.115,1
FD002,cnn,asym,50,0.001,"ch64,k5,poolavg,p0.2",23.162,0.32,555062.3,21.319,2
FD002,cnn,asym,50,0.0,"ch96,k5,poolavg,p0.3",23.182,1.0,22103.55,21.687,2
FD002,cnn,mse,50,0.0,"ch128,k5,poolavg,p0.3",23.268,,548188.7,21.888,1
FD002,cnn,asym,50,0.001,"ch96,k5,poolavg,p0.2",23.31,1.142,84326.2,20.744,2
FD002,cnn,asym,50,0.0,"ch32,k3,poolavg,p0.2",23.364,0.71,6521.05,22.334,2
FD002,cnn,asym,50,0.001,"ch32,k3,poolavg,p0.2",23.489,,9784.7,22.361,1
FD002,cnn,mse,50,0.001,"ch128,k7,poolmax,p0.2",23.536,,15334.5,22.972,1
FD002,cnn,mse,50,0.0,"ch64,k7,poolmax,p0.2",23.615,1.875,3681.9,22.26,2
FD002,cnn,mse,50,0.001,"ch64,k3,poolavg,p0.2",23.638,0.36,4514.45,23.121,2
FD002,cnn,asym,50,0.001,"ch64,k3,poolavg,p0.3",23.642,0.605,3964.7,23.138,2
FD002,cnn,asym,50,0.0,"ch96,k5,poolavg,p0.2",23.749,,1136491.7,22.306,1
FD002,cnn,asym,50,0.001,"ch64,k7,poolmax,p0.2",23.813,1.237,4294.5,23.037,2
FD002,cnn,asym,50,0.0,"ch96,k5,poolmax,p0.2",23.872,,3875.5,21.763,1
FD002,cnn,asym,50,0.001,"ch96,k5,poolavg,p0.3",23.91,,15454.9,20.825,1
FD002,cnn,mse,50,0.001,"ch96,k7,poolmax,p0.3",23.935,,5144.9,23.197,1
FD002,cnn,mse,50,0.001,"ch96,k3,poolavg,p0.2",23.945,0.195,5021.15,23.068,2
FD002,cnn,asym,30,0.0,"ch64,k3,poolmax,p0.2",23.949,,41290.1,21.845,1
FD002,cnn,asym,50,0.001,"ch64,k7,poolmax,p0.3",23.951,,3568.2,21.982,1
FD002,cnn,mse,50,0.001,"ch64,k3,poolavg,p0.3",23.979,,3974.3,22.684,1
FD002,cnn,asym,50,0.0,"ch128,k5,poolavg,p0.2",24.064,,6416.2,22.771,1
FD002,cnn,asym,50,0.0,"ch128,k5,poolavg,p0.3",24.079,0.069,2096615.7,21.852,2
FD002,cnn,mse,50,0.001,"ch128,k5,poolmax,p0.3",24.114,,4409.9,23.788,1
FD002,cnn,asym,50,0.0,"ch96,k3,poolavg,p0.2",24.4,,3743.6,23.535,1
FD002,cnn,mse,50,0.0,"ch96,k5,poolavg,p0.3",24.407,,4835375.9,20.809,1
FD002,cnn,asym,50,0.0,"ch64,k7,poolmax,p0.3",24.421,0.602,4679.1,22.29,2
FD002,cnn,mse,50,0.0,"ch64,k7,poolavg,p0.2",24.456,,288939674.1,20.37,1
FD002,cnn,mse,50,0.0,"ch64,k3,poolavg,p0.3",24.458,0.151,4073.95,22.817,2
FD002,cnn,asym,50,0.0,"ch64,k3,poolavg,p0.2",24.462,,6678.4,23.083,1
FD002,cnn,asym,50,0.0,"ch64,k5,poolavg,p0.2",24.487,,32697377.6,20.942,1
FD002,cnn,asym,50,0.0,"ch64,k3,poolavg,p0.3",24.52,,351729.4,22.935,1
FD002,cnn,mse,50,0.0,"ch128,k3,poolavg,p0.2",24.522,,5748.3,23.613,1
FD002,cnn,mse,50,0.0,"ch96,k5,poolavg,p0.2",24.535,0.834,19311147.25,21.463,2
FD002,cnn,mse,50,0.0,"ch128,k3,poolavg,p0.3",24.536,0.489,4497.3,23.497,2
FD002,cnn,asym,50,0.0,"ch128,k3,poolavg,p0.3",24.589,,4873.2,23.324,1
FD002,cnn,mse,50,0.001,"ch96,k5,poolmax,p0.3",24.619,,4058.7,22.366,1
FD002,cnn,asym,50,0.0,"ch128,k5,poolmax,p0.2",24.637,,3944.7,23.793,1
FD002,cnn,mse,50,0.0,"ch96,k3,poolavg,p0.3",24.644,0.213,4170.15,23.15,2
FD002,cnn,mse,50,0.0,"ch96,k3,poolavg,p0.2",24.778,,4087.2,23.012,1
FD002,cnn,asym,50,0.001,"ch96,k5,poolmax,p0.3",24.822,0.575,4881.5,23.16,2
FD002,cnn,mse,50,0.0,"ch64,k3,poolavg,p0.2",24.854,,4789.6,23.174,1
FD002,cnn,asym,50,0.001,"ch128,k5,poolmax,p0.3",24.917,1.066,4278.75,23.608,2
FD002,cnn,asym,50,0.0,"ch96,k7,poolmax,p0.2",24.946,,5457.9,23.475,1
FD002,cnn,asym,50,0.001,"ch96,k5,poolmax,p0.2",24.966,,3753.4,23.755,1
FD002,cnn,asym,50,0.0,"ch64,k7,poolmax,p0.2",25.011,,4834.5,23.554,1
FD002,cnn,asym,50,0.0,"ch96,k3,poolavg,p0.3",25.075,,4541.6,22.656,1
FD002,cnn,mse,50,0.001,"ch128,k5,poolmax,p0.2",25.119,2.022,5186.85,24.017,2
FD002,cnn,asym,50,0.0,"ch128,k3,poolavg,p0.2",25.129,,4800.4,24.174,1
FD002,cnn,mse,50,0.0,"ch96,k5,poolmax,p0.3",25.157,0.877,6082.0,22.928,2
FD002,cnn,mse,50,0.001,"ch64,k7,poolmax,p0.3",25.206,,4424.1,22.994,1
FD002,cnn,asym,50,0.001,"ch128,k3,poolavg,p0.3",25.25,0.249,8969.9,22.863,2
FD002,cnn,mse,50,0.001,"ch96,k5,poolmax,p0.2",25.294,1.047,4416.65,22.942,2
FD002,cnn,asym,50,0.001,"ch64,k5,poolmax,p0.2",25.457,,5366.1,24.41,1
FD002,cnn,mse,50,0.001,"ch128,k3,poolavg,p0.3",25.476,,11456.6,23.578,1
FD002,cnn,asym,50,0.001,"ch32,k7,poolmax,p0.2",25.479,0.911,6913.95,25.157,2
FD002,cnn,mse,50,0.001,"ch64,k7,poolmax,p0.2",25.527,,4317.9,23.76,1
FD002,cnn,mse,50,0.001,"ch96,k3,poolmax,p0.2",25.533,,10996.2,24.818,1
FD002,cnn,mse,50,0.001,"ch32,k7,poolmax,p0.2",25.607,,7028.2,24.302,1
FD002,cnn,mse,50,0.001,"ch96,k3,poolmax,p0.3",25.637,0.086,8615.65,25.617,2
FD002,cnn,asym,50,0.0,"ch96,k5,poolmax,p0.3",25.712,,5758.6,24.039,1
FD002,cnn,asym,50,0.001,"ch96,k3,poolmax,p0.2",25.724,,4747.7,25.929,1
FD002,cnn,mse,50,0.001,"ch32,k7,poolmax,p0.3",25.778,,7531.0,26.154,1
FD002,cnn,mse,50,0.0,"ch64,k5,poolmax,p0.2",25.783,,10537.2,24.915,1
FD002,cnn,asym,50,0.001,"ch32,k7,poolmax,p0.3",25.823,,6317.4,23.981,1
FD002,cnn,asym,50,0.0,"ch96,k3,poolmax,p0.3",25.855,,5253.4,25.882,1
FD002,cnn,mse,50,0.0,"ch96,k3,poolmax,p0.2",25.857,,7486.8,25.937,1
FD002,cnn,mse,50,0.0,"ch128,k5,poolmax,p0.3",25.867,0.244,6783.55,24.651,2
FD002,cnn,asym,50,0.0,"ch64,k5,poolmax,p0.3",25.926,,5798.5,24.839,1
FD002,cnn,asym,50,0.001,"ch96,k3,poolmax,p0.3",25.994,,10641.8,25.441,1
FD002,cnn,mse,50,0.001,"ch64,k5,poolmax,p0.3",26.122,,9381.0,24.399,1
FD002,cnn,asym,50,0.0,"ch128,k3,poolmax,p0.3",26.279,,6053.8,25.143,1
FD002,cnn,asym,50,0.0,"ch96,k3,poolmax,p0.2",26.333,1.124,13858.6,26.21,2
FD002,cnn,mse,50,0.0,"ch96,k5,poolmax,p0.2",26.357,,7063.8,24.587,1
FD002,cnn,asym,50,0.0,"ch128,k5,poolmax,p0.3",26.477,,7140.1,24.768,1
FD002,cnn,mse,50,0.0,"ch128,k3,poolmax,p0.2",26.501,,9362.5,25.239,1
FD002,cnn,mse,50,0.0,"ch64,k5,poolmax,p0.3",26.51,0.738,7180.4,24.617,2
FD002,cnn,mse,50,0.001,"ch32,k5,poolmax,p0.3",26.565,,42146.5,23.974,1
FD002,cnn,asym,50,0.0,"ch32,k7,poolmax,p0.3",26.732,0.601,8943.8,26.454,2
FD002,cnn,asym,50,0.001,"ch64,k5,poolmax,p0.3",26.744,0.977,8307.95,25.032,2
FD002,cnn,mse,50,0.001,"ch64,k5,poolmax,p0.2",26.769,1.691,7717.55,25.138,2
FD002,cnn,mse,50,0.0,"ch32,k7,poolmax,p0.3",26.789,,8047.3,25.595,1
FD002,cnn,asym,50,0.001,"ch128,k3,poolmax,p0.2",26.852,,6986.7,25.413,1
FD002,cnn,mse,50,0.0,"ch128,k5,poolmax,p0.2",26.862,,6432.8,25.978,1
FD002,cnn,asym,50,0.0,"ch128,k3,poolmax,p0.2",26.92,1.63,14158.4,24.681,2
FD002,cnn,asym,50,0.0,"ch32,k7,poolmax,p0.2",26.993,,11697.7,27.399,1
FD002,cnn,mse,50,0.0,"ch64,k3,poolmax,p0.2",27.027,,11761.1,26.175,1
FD002,cnn,asym,50,0.001,"ch128,k3,poolmax,p0.3",27.06,,12998.2,24.524,1
FD002,cnn,mse,50,0.001,"ch128,k3,poolmax,p0.3",27.08,0.057,12701.75,25.825,2
FD002,cnn,asym,50,0.0,"ch64,k5,poolmax,p0.2",27.085,,7648.1,24.644,1
FD002,cnn,asym,50,0.001,"ch128,k5,poolmax,p0.2",27.092,,5681.6,25.012,1
FD002,cnn,mse,50,0.0,"ch32,k7,poolmax,p0.2",27.11,2.048,14015.85,26.848,2
FD002,cnn,asym,50,0.0,"ch64,k3,poolmax,p0.3",27.249,,10096.8,26.221,1
FD002,cnn,asym,50,0.001,"ch64,k3,poolmax,p0.2",27.253,,48011.5,25.746,1
FD002,cnn,asym,50,0.0,"ch32,k3,poolmax,p0.3",27.282,,13284.3,25.16,1
FD002,cnn,mse,50,0.001,"ch128,k3,poolmax,p0.2",27.336,,14490.6,24.928,1
FD002,cnn,mse,50,0.0,"ch32,k5,poolmax,p0.3",27.394,0.75,18422.85,25.584,2
FD002,cnn,asym,50,0.001,"ch32,k5,poolmax,p0.3",27.446,0.893,33570.25,25.376,2
FD002,cnn,mse,50,0.001,"ch32,k5,poolmax,p0.2",27.476,0.525,17591.05,25.78,2
FD002,cnn,mse,50,0.001,"ch64,k3,poolmax,p0.3",27.489,1.034,22035.3,25.734,2
FD002,cnn,mse,50,0.0,"ch32,k3,poolmax,p0.2",27.517,1.103,9930.3,26.18,2
FD002,cnn,asym,50,0.0,"ch32,k3,poolmax,p0.2",27.667,1.336,10072.2,26.136,2
FD002,cnn,mse,50,0.001,"ch64,k3,poolmax,p0.2",27.692,,11058.3,26.104,1
FD002,cnn,mse,50,0.0,"ch128,k3,poolmax,p0.3",27.705,,19222.1,24.698,1
FD002,cnn,asym,50,0.0,"ch64,k3,poolmax,p0.2",27.816,1.232,11915.7,26.107,2
FD002,cnn,mse,50,0.001,"ch32,k3,poolmax,p0.3",27.842,0.767,20298.95,26.813,2
FD002,cnn,asym,50,0.0,"ch32,k5,poolmax,p0.2",27.912,,16107.0,23.486,1
FD002,cnn,asym,50,0.0,"ch32,k5,poolmax,p0.3",28.116,,13142.9,26.654,1
FD002,cnn,asym,50,0.001,"ch32,k3,poolmax,p0.2",28.232,0.717,9408.8,26.587,2
FD002,cnn,mse,50,0.0,"ch32,k3,poolmax,p0.3",28.311,,8466.7,27.962,1
FD002,cnn,mse,50,0.0,"ch64,k3,poolmax,p0.3",28.349,,18051.6,25.871,1
FD002,cnn,asym,50,0.001,"ch32,k5,poolmax,p0.2",28.413,,9978.9,26.832,1
FD002,cnn,mse,50,0.0,"ch32,k5,poolmax,p0.2",28.454,,24430.1,27.084,1
FD002,cnn,mse,50,0.001,"ch32,k3,poolmax,p0.2",28.455,,13212.6,28.079,1
FD002,cnn,asym,50,0.001,"ch64,k3,poolmax,p0.3",28.529,,32182.9,25.482,1
FD002,cnn,mse,50,0.0,"ch96,k3,poolmax,p0.3",28.715,,15024.9,27.194,1
FD002,cnn,asym,50,0.001,"ch32,k3,poolmax,p0.3",28.863,,8719.8,27.631,1
FD002,lstm,mse,50,0.001,"hid160,layers3,p0.3",42.956,,37737.8,41.336,1
FD002,lstm,mse,50,0.001,"hid160,layers3,p0.2",42.96,,38112.0,41.336,1
FD002,lstm,mse,50,0.001,"hid128,layers3,p0.2",42.962,,38286.0,41.336,1
FD002,lstm,asym,50,0.001,"hid128,layers3,p0.3",43.274,,23486.6,41.872,1
FD002,lstm,asym,50,0.001,"hid160,layers3,p0.3",43.344,,22802.1,41.961,1
FD002,lstm,mse,30,0.001,"hid128,layers3,p0.3",43.435,,60770.0,41.758,1
FD002,lstm,mse,30,0.001,"hid160,layers3,p0.2",43.462,,61778.7,41.758,1
FD003,lstm,asym,30,0.001,"hid128,layers1,p0.2",11.468,,205.4,10.841,1
FD003,gru,asym,30,0.001,"hid96,layers2,p0.3",11.624,,240.2,10.883,1
FD003,gru,asym,50,0.001,"hid96,layers2,p0.3",11.71,,215.9,10.042,1
FD003,gru,mse,30,0.0,"hid96,layers3,p0.3",11.752,,263.4,10.487,1
FD003,patchtst,asym,50,0.001,"patch10,stride5,d_model64,layers3,revinFalse",11.791,,241.4,9.61,1
FD003,gru,asym,30,0.001,"hid128,layers3,p0.2",11.794,,260.8,10.675,1
FD003,bilstm,mse,50,0.001,"hid64,layers2,p0.3",11.848,,252.2,10.295,1
FD003,gru,mse,30,0.001,"hid64,layers3,p0.2",11.887,,268.4,10.635,1
FD003,bilstm,asym,30,0.001,"hid128,layers1,p0.2",11.889,,253.6,11.221,1
FD003,patchtst,asym,50,0.001,"patch10,stride5,d_model128,layers3,revinFalse",11.894,,264.0,10.212,1
FD003,gru,asym,50,0.0,"hid128,layers3,p0.3",11.916,,224.1,10.065,1
FD003,patchtst,asym,50,0.001,"patch10,stride5,d_model64,layers2,revinFalse",11.927,,277.0,10.499,1
FD003,gru,asym,30,0.0,"hid128,layers3,p0.2",11.933,,256.9,10.55,1
FD003,gru,mse,30,0.001,"hid128,layers2,p0.2",11.943,,264.8,10.882,1
FD003,patchtst,asym,30,0.0,"patch10,stride5,d_model64,layers3,revinFalse",11.944,,255.2,10.682,1
FD003,gru,mse,30,0.001,"hid128,layers2,p0.3",11.95,,286.2,10.71,1
FD003,gru,asym,30,0.001,"hid128,layers2,p0.3",11.951,,224.4,11.156,1
FD003,gru,asym,30,0.001,"hid96,layers3,p0.2",11.952,,266.6,10.767,1
FD003,patchtst,mse,50,0.001,"patch10,stride5,d_model64,layers3,revinFalse",11.959,,283.3,10.195,1
FD003,patchtst,asym,30,0.0,"patch10,stride5,d_model128,layers3,revinFalse",11.968,,262.6,11.145,1
FD003,gru,mse,50,0.001,"hid128,layers2,p0.3",11.973,,246.8,10.065,1
FD003,gru,mse,50,0.0,"hid128,layers2,p0.3",11.993,,227.3,10.031,1
FD003,gru,asym,50,0.001,"hid96,layers3,p0.3",11.994,,211.8,10.694,1
FD003,patchtst,asym,30,0.001,"patch10,stride5,d_model64,layers3,revinFalse",12.009,,276.1,10.65,1
FD003,gru,asym,50,0.001,"hid128,layers2,p0.3",12.01,,228.3,10.174,1
FD003,gru,asym,50,0.0,"hid128,layers2,p0.3",12.022,,222.8,10.624,1
FD003,cnnlstm,mse,50,0.001,"ch64,hid128,p0.3",12.029,,305.8,10.672,1
FD003,patchtst,mse,50,0.0,"patch10,stride5,d_model64,layers3,revinFalse",12.041,,280.5,10.187,1
FD003,patchtst,asym,50,0.0,"patch10,stride5,d_model128,layers2,revinFalse",12.047,,256.1,10.771,1
FD003,gru,mse,50,0.001,"hid96,layers2,p0.2",12.05,,245.7,10.014,1
FD003,gru,asym,50,0.0,"hid64,layers3,p0.3",12.06,,212.5,10.458,1
FD003,gru,asym,30,0.001,"hid96,layers3,p0.3",12.08,,218.9,10.713,1
FD003,gru,asym,50,0.001,"hid128,layers2,p0.2",12.08,,229.1,9.778,1
FD003,gru,asym,50,0.001,"hid96,layers3,p0.2",12.091,,220.6,10.06,1
FD003,gru,mse,50,0.001,"hid128,layers2,p0.2",12.092,,241.3,10.033,1
FD003,lstm,mse,50,0.001,"hid96,layers2,p0.3",12.097,,240.6,10.492,1
FD003,gru,mse,30,0.0,"hid128,layers3,p0.2",12.116,,315.7,10.798,1
FD003,gru,asym,50,0.0,"hid96,layers2,p0.3",12.121,,236.6,10.733,1
FD003,gru,asym,50,0.0,"hid128,layers3,p0.2",12.142,,256.3,9.995,1
FD003,gru,asym,50,0.0,"hid96,layers2,p0.2",12.149,,228.6,10.278,1
FD003,cnnlstm,asym,50,0.001,"ch64,hid128,p0.2",12.15,,273.7,10.795,1
FD003,gru,mse,30,0.0,"hid128,layers3,p0.3",12.152,,292.5,10.926,1
FD003,bilstm,mse,50,0.001,"hid96,layers1,p0.3",12.156,,286.9,10.585,1
FD003,gru,asym,50,0.001,"hid128,layers1,p0.2",12.16,,246.3,9.927,1
FD003,gru,asym,50,0.0,"hid128,layers1,p0.3",12.161,,220.9,9.73,1
FD003,gru,asym,50,0.001,"hid96,layers2,p0.2",12.166,,250.1,10.126,1
FD003,patchtst,asym,50,0.001,"patch10,stride5,d_model128,layers2,revinFalse",12.166,,274.2,10.387,1
FD003,bilstm,asym,50,0.001,"hid96,layers1,p0.2",12.171,,285.5,10.35,1
FD003,patchtst,asym,50,0.0,"patch10,stride5,d_model64,layers3,revinFalse",12.176,,244.2,9.876,1
FD003,gru,mse,50,0.0,"hid128,layers3,p0.2",12.183,,253.5,10.062,1
FD003,lstm,asym,30,0.001,"hid160,layers1,p0.2",12.183,,241.7,11.152,1
FD003,lstm,asym,30,0.001,"hid128,layers2,p0.2",12.2,,251.6,10.598,1
FD003,gru,mse,50,0.001,"hid64,layers2,p0.2",12.203,,285.3,10.359,1
FD003,bilstm,mse,30,0.001,"hid128,layers2,p0.2",12.204,,246.7,11.428,1
FD003,cnnlstm,asym,30,0.001,"ch64,hid64,p0.3",12.214,,409.7,11.735,1
FD003,gru,mse,50,0.0,"hid96,layers3,p0.3",12.216,,227.2,10.474,1
FD003,cnnlstm,asym,30,0.001,"ch32,hid96,p0.3",12.225,,384.7,11.003,1
FD003,cnnlstm,asym,50,0.001,"ch64,hid96,p0.3",12.234,,272.6,10.44,1
FD003,patchtst,asym,50,0.0,"patch10,stride5,d_model128,layers3,revinFalse",12.234,,288.0,10.747,1
FD003,patchtst,mse,50,0.0,"patch10,stride5,d_model128,layers3,revinFalse",12.236,,278.7,10.585,1
FD003,gru,asym,30,0.0,"hid96,layers3,p0.3",12.239,,229.8,11.1,1
FD003,gru,asym,50,0.001,"hid64,layers3,p0.2",12.253,,246.8,10.15,1
FD003,gru,asym,30,0.001,"hid64,layers3,p0.3",12.255,,272.1,10.927,1
FD003,gru,asym,50,0.001,"hid128,layers3,p0.3",12.269,,272.0,10.108,1
FD003,lstm,mse,50,0.001,"hid128,layers2,p0.3",12.275,,266.5,9.813,1
FD003,gru,mse,50,0.0,"hid64,layers3,p0.2",12.278,,252.7,10.316,1
FD003,gru,asym,50,0.001,"hid128,layers3,p0.2",12.279,,219.1,9.953,1
FD003,bilstm,mse,30,0.001,"hid128,layers1,p0.2",12.281,,246.8,11.548,1
FD003,bilstm,mse,50,0.001,"hid96,layers2,p0.2",12.313,,308.7,10.281,1
FD003,gru,asym,30,0.0,"hid64,layers2,p0.2",12.317,,233.0,10.898,1
FD003,lstm,asym,30,0.001,"hid96,layers1,p0.2",12.331,,254.3,10.963,1
FD003,gru,mse,50,0.0,"hid64,layers3,p0.3",12.332,,236.5,10.611,1
FD003,gru,mse,50,0.0,"hid96,layers3,p0.2",12.332,,254.7,10.273,1
FD003,gru,asym,50,0.001,"hid64,layers2,p0.3",12.334,,245.6,10.276,1
FD003,lstm,mse,30,0.001,"hid128,layers2,p0.3",12.337,,269.4,11.082,1
FD003,cnnlstm,asym,50,0.001,"ch64,hid96,p0.2",12.357,,529.6,10.478,1
FD003,gru,mse,50,0.0,"hid128,layers3,p0.3",12.364,,274.6,10.015,1
FD003,gru,asym,50,0.0,"hid96,layers3,p0.2",12.382,,241.1,10.202,1
FD003,gru,mse,50,0.0,"hid96,layers2,p0.3",12.39,,264.5,10.476,1
FD003,cnnlstm,mse,50,0.001,"ch64,hid64,p0.3",12.392,,289.1,10.71,1
FD003,patchtst,asym,30,0.0,"patch10,stride5,d_model64,layers2,revinFalse",12.402,,297.8,11.498,1
FD003,gru,asym,50,0.0,"hid128,layers2,p0.2",12.408,,231.9,10.387,1
FD003,lstm,mse,30,0.001,"hid160,layers1,p0.3",12.435,,251.5,11.2,1
FD003,patchtst,asym,50,0.0,"patch10,stride5,d_model64,layers2,revinFalse",12.436,,267.2,9.936,1
FD003,bilstm,asym,50,0.001,"hid128,layers2,p0.2",12.442,,259.6,10.168,1
FD003,gru,asym,30,0.001,"hid64,layers3,p0.2",12.45,,256.2,10.828,1
FD003,bilstm,mse,30,0.001,"hid96,layers1,p0.3",12.454,,280.1,11.266,1
FD003,gru,mse,50,0.0,"hid96,layers2,p0.2",12.467,,254.5,10.31,1
FD003,patchtst,asym,30,0.001,"patch10,stride5,d_model64,layers2,revinFalse",12.477,,297.2,10.488,1
FD003,gru,mse,50,0.0,"hid128,layers1,p0.2",12.488,,266.6,9.866,1
FD003,gru,asym,50,0.0,"hid96,layers3,p0.3",12.489,,250.5,10.435,1
FD003,lstm,asym,50,0.0,"hid160,layers2,p0.2",12.493,,275.0,10.169,1
FD003,lstm,asym,50,0.001,"hid128,layers2,p0.2",12.494,,263.0,10.476,1
FD003,gru,mse,30,0.0,"hid64,layers3,p0.2",12.504,,291.0,11.153,1
FD003,lstm,asym,50,0.0,"hid128,layers2,p0.2",12.504,,269.1,10.625,1
FD003,bilstm,mse,50,0.001,"hid128,layers2,p0.2",12.506,,277.5,10.147,1
FD003,cnnlstm,asym,30,0.001,"ch32,hid96,p0.2",12.507,,442.0,10.89,1
FD003,gru,asym,30,0.0,"hid96,layers3,p0.2",12.507,,264.7,10.861,1
FD003,gru,asym,50,0.001,"hid64,layers2,p0.2",12.515,,266.8,10.247,1
FD003,gru,asym,50,0.001,"hid64,layers1,p0.3",12.529,,238.2,10.186,1
FD003,gru,asym,30,0.0,"hid128,layers3,p0.3",12.532,,256.5,10.979,1
FD003,lstm,asym,30,0.001,"hid96,layers3,p0.3",12.549,,244.8,10.552,1
FD003,gru,asym,50,0.001,"hid64,layers3,p0.3",12.558,,253.8,10.198,1
FD003,gru,mse,30,0.001,"hid96,layers2,p0.2",12.561,,364.1,11.163,1
FD003,patchtst,asym,30,0.0,"patch10,stride5,d_model128,layers2,revinFalse",12.566,,309.2,11.461,1
FD003,patchtst,mse,50,0.001,"patch10,stride5,d_model128,layers3,revinFalse",12.566,,308.5,10.739,1
FD003,gru,mse,50,0.001,"hid64,layers3,p0.2",12.568,,266.3,10.041,1
FD003,lstm,asym,50,0.001,"hid128,layers1,p0.3",12.568,,296.9,10.23,1
FD003,lstm,mse,50,0.001,"hid128,layers1,p0.3",12.597,,260.2,10.61,1
FD003,gru,mse,30,0.0,"hid96,layers3,p0.2",12.606,,286.8,10.772,1
FD003,patchtst,mse,50,0.001,"patch10,stride5,d_model64,layers2,revinFalse",12.609,,337.2,11.238,1
FD003,bilstm,asym,50,0.0,"hid64,layers1,p0.3",12.61,,299.5,10.87,1
FD003,lstm,mse,50,0.001,"hid128,layers1,p0.2",12.615,,287.9,10.233,1
FD003,gru,asym,30,0.0,"hid64,layers3,p0.2",12.62,,268.4,11.254,1
FD003,patchtst,mse,50,0.0,"patch10,stride5,d_model64,layers2,revinFalse",12.621,,306.2,11.061,1
FD003,lstm,mse,30,0.001,"hid128,layers1,p0.3",12.654,,274.4,11.19,1
FD003,gru,asym,30,0.0,"hid64,layers3,p0.3",12.66,,242.1,11.334,1
FD003,bilstm,asym,50,0.001,"hid64,layers1,p0.2",12.661,,297.8,10.437,1
FD003,gru,mse,50,0.0,"hid64,layers2,p0.3",12.667,,291.8,10.208,1
FD003,gru,asym,50,0.001,"hid128,layers1,p0.3",12.67,,233.1,10.644,1
FD003,cnnlstm,asym,30,0.0,"ch64,hid96,p0.2",12.678,,726.7,11.459,1
FD003,gru,asym,30,0.001,"hid128,layers2,p0.2",12.686,,309.5,11.253,1
FD003,gru,mse,30,0.001,"hid128,layers3,p0.3",12.686,,302.5,10.983,1
FD003,gru,asym,30,0.0,"hid96,layers2,p0.2",12.687,,269.0,11.12,1
FD003,cnnlstm,mse,30,0.001,"ch64,hid128,p0.3",12.688,,497.3,11.117,1
FD003,patchtst,mse,30,0.001,"patch10,stride5,d_model64,layers3,revinFalse",12.688,,319.4,11.254,1
FD003,gru,asym,50,0.001,"hid96,layers1,p0.3",12.709,,274.1,9.921,1
FD003,lstm,asym,30,0.001,"hid64,layers1,p0.3",12.713,,276.1,11.257,1
FD003,lstm,mse,50,0.001,"hid128,layers3,p0.2",12.713,,277.4,11.038,1
FD003,gru,mse,50,0.001,"hid96,layers3,p0.3",12.717,,288.7,10.28,1
FD003,gru,asym,30,0.0,"hid128,layers2,p0.3",12.723,,266.3,11.146,1
FD003,gru,mse,50,0.0,"hid128,layers2,p0.2",12.723,,241.8,10.045,1
FD003,patchtst,mse,50,0.001,"patch10,stride5,d_model128,layers2,revinFalse",12.735,,345.4,11.238,1
FD003,gru,mse,30,0.001,"hid96,layers3,p0.2",12.744,,336.0,10.713,1
FD003,patchtst,mse,30,0.0,"patch10,stride5,d_model64,layers3,revinFalse",12.749,,293.3,11.803,1
FD003,gru,asym,30,0.001,"hid128,layers1,p0.3",12.753,,333.9,11.043,1
FD003,bilstm,mse,30,0.0,"hid128,layers1,p0.3",12.761,,330.1,11.291,1
